,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,Stock_Price_Change,Stock_Price_Change_Percent
21,2018-07-11,4,0.018361111111111113,0.08819379115710269,TH,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,9.720000267028809,0,0.0,0.0
22,2018-07-13,1,0.016873015873015873,-0.08104603414739575,TH,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,0,0.009999275207519531,0.0010287319889730195
23,2018-07-16,1,0.016873015873015873,0.0,TH,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,9.729999542236328,25000,0.0,0.0
24,2018-07-30,8,0.020345238095238097,-0.14578473842052642,TH,9.75,9.75,9.75,9.75,9.75,0,0.020000457763671875,0.0020555456017088414
25,2018-08-03,4,0.018361111111111113,-0.09752291788570311,TH,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,9.789999961853027,0,0.039999961853027344,0.004102560190054172
26,2018-08-07,15,0.023817460317460317,0.2971687918737842,TH,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,-0.029999732971191406,-0.0030643241152283895
27,2018-08-08,0,0.016376984126984125,-0.31239586804398545,TH,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,0.0,0.0
28,2018-08-15,37,0.03473015873015873,1.1206687666585897,TH,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,0,0.0900001525878924,0.009221326893165793
29,2018-08-16,1,0.016873015873015873,-0.5141681901279707,TH,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,0,0.0,0.0
30,2018-08-17,2,0.01736904761904762,0.029397930385701043,TH,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,0,0.0,0.0
31,2018-08-28,6,0.019353174603174605,-0.1701548409052237,TH,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,8000,-0.05000019073486506,-0.0050761612993364125
32,2018-08-30,1,0.016873015873015873,-0.12815255279885185,TH,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0,0.0,0.0
33,2018-09-04,1,0.016873015873015873,0.0,TH,9.81999969482422,9.850000381469728,9.80500030517578,9.81999969482422,9.81999969482422,112200,0.05000019073486506,0.005102060179767776
34,2018-09-05,1,0.016873015873015873,0.0,TH,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,0,-0.030000686645507812,-0.0030457548714359906
35,2018-09-06,1,0.016873015873015873,0.0,TH,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,0,0.0,0.0
36,2018-09-07,30,0.031257936507936505,0.8525399811853245,TH,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,0,0.0,0.0
37,2018-09-11,12,0.02232936507936508,0.12495001999200328,TH,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,0,0.0,0.0
38,2018-09-13,3,0.017865079365079365,-0.19992891416385294,TH,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,2900,0.010000228881835938,0.0010183532782701565
39,2018-09-18,1,0.016873015873015873,-0.24435756175582024,TH,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,-0.06999969482422053,-0.007121026995677737
40,2018-09-26,2,0.01736904761904762,0.029397930385701043,TH,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,9.81999969482422,400,0.05999946594238459,0.006147486120423817
41,2018-10-01,45,0.0386984126984127,1.2280100525474067,TH,9.8100004196167,9.84000015258789,9.800000190734863,9.829999923706056,9.829999923706056,60600,0.0200004577636701,0.002036706556540091
42,2018-10-02,1,0.016873015873015873,-0.5639868744872847,TH,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,0,-0.010000228881834161,-0.0010162834071911764
43,2018-10-03,-2,0.015384920634920633,-0.08819379115710269,TH,9.81999969482422,9.850000381469728,9.81999969482422,9.850000381469728,9.850000381469728,55200,0.020000457763671875,0.002034634579745953
44,2018-10-04,6,0.019353174603174605,0.2579313902501936,TH,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,9.850000381469728,0,0.0,0.0
45,2018-10-05,4,0.018361111111111113,-0.05126102111954067,TH,9.829999923706056,9.850000381469728,9.829999923706056,9.850000381469728,9.850000381469728,26000,0.0,0.0
46,2018-10-11,3,0.017865079365079365,-0.6922130306966569,TH,9.869999885559082,9.869999885559082,9.850000381469728,9.859999656677246,9.859999656677246,11000,0.019999504089353692,0.002030406427899978
47,2018-10-12,11,0.021833333333333333,0.22212350066637043,TH,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,-0.010000228881835938,-0.001013194427334052
48,2018-10-16,15,0.023817460317460317,0.3712588530957275,TH,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0,0.0,0.0
49,2018-10-19,1,0.016873015873015873,-0.29156947684105294,TH,9.81999969482422,9.899999618530272,9.699999809265137,9.699999809265137,9.699999809265137,23600,0.03999996185302557,0.004056791404240867
50,2018-10-23,55,0.04365873015873016,0.6920947400799755,TH,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,-0.019999504089353692,-0.002020152006058651
51,2018-10-24,42,0.037210317460317464,-0.14770041810579893,TH,9.843000411987305,9.880000114440918,9.84000015258789,9.880000114440918,9.880000114440918,2500,0.0,0.0
52,2018-10-25,8,0.020345238095238097,-0.4532366428495255,TH,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,0.0,0.0
53,2018-10-26,134,0.0828452380952381,3.071971913399649,TH,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,400,-0.020000457763671875,-0.0020243378068830475
54,2018-10-29,10,0.02133730158730159,0.2645813734713076,TH,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,1000,0.010000228881835938,0.0010142220314444117
55,2018-11-01,5,0.018857142857142857,-0.116235819230054,TH,9.880000114440918,9.890000343322754,9.850000381469728,9.880000114440918,9.880000114440918,140700,0.020000457763671875,0.002026388854668104
56,2018-11-02,1,0.016873015873015873,-0.10521885521885521,TH,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0,-0.010000228881835938,-0.0010111454534567077
57,2018-11-05,3,0.017865079365079365,0.05879586077140164,TH,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,51400,0.010000228881835938,0.0010121689034414683
58,2018-11-08,20,0.02629761904761905,0.4720124389160374,TH,9.899999618530272,9.899999618530272,9.890000343322754,9.899999618530272,9.899999618530272,128400,0.009999275207517755,0.0010110490253185667
59,2018-11-09,7,0.01984920634920635,-0.2452089935113928,TH,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,0.0,0.0
60,2018-11-15,2,0.01736904761904762,-0.7797957438245208,TH,10.119999885559082,10.15999984741211,10.119999885559082,10.140000343322754,10.140000343322754,851000,0.2600002288818377,0.026262650393964027
61,2018-11-20,1,0.016873015873015873,-0.028558373315056063,TH,10.119999885559082,10.130000114440918,10.100000381469728,10.119999885559082,10.119999885559082,110700,-0.029999732971191406,-0.0029527296674942693
62,2018-11-23,3,0.017865079365079365,0.05879586077140164,TH,10.119999885559082,10.119999885559082,10.100000381469728,10.109999656677246,10.109999656677246,14100,-0.010000228881835938,-0.0009871894144976023
63,2018-11-29,4,0.018361111111111113,0.027765437583296304,TH,10.119999885559082,10.119999885559082,9.949999809265137,10.09000015258789,10.09000015258789,174600,0.0,0.0
64,2018-12-03,-31,0.001,-0.9455370650529501,TH,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,10.09000015258789,300,-0.029999732971191406,-0.0029644005247470018
65,2018-12-04,6,0.019353174603174605,18.353174603174605,TH,10.09000015258789,10.119999885559082,10.029999732971191,10.050000190734863,10.050000190734863,8500,0.029999732971191406,0.0029732143228458074
66,2018-12-06,-1,0.01588095238095238,-0.23800456968773798,TH,10.039999961853027,10.0600004196167,10.039999961853027,10.039999961853027,10.039999961853027,135900,-0.05999946594238281,-0.005928801049494115
67,2018-12-11,3,0.017865079365079365,0.12493753123438278,TH,10.020000457763672,10.0600004196167,10.020000457763672,10.039999961853027,10.039999961853027,62700,0.0,0.0
68,2018-12-14,1,0.016873015873015873,-0.05553087516659261,TH,10.050000190734863,10.05500030517578,10.050000190734863,10.050000190734863,10.050000190734863,13100,-0.005000114440919745,-0.0004970292477493032
69,2018-12-17,1,0.016873015873015873,0.0,TH,10.06999969482422,10.06999969482422,10.0600004196167,10.0600004196167,10.0600004196167,6000,0.014999389648441053,0.0014917343802287597
70,2018-12-19,1,0.016873015873015873,0.0,TH,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,200,-0.019999504089357245,-0.0019860481326168244
71,2018-12-24,1,0.016873015873015873,0.030288345044826803,TH,10.050000190734863,10.100000381469728,10.050000190734863,10.100000381469728,10.100000381469728,6400,0.05000019073486506,0.004975143262281767
72,2018-12-31,2,0.01736904761904762,0.16657782515991482,TH,10.039999961853027,10.079999923706056,10.039999961853027,10.079999923706056,10.079999923706056,43900,-0.020000457763671875,-0.0019802432681454984
73,2019-01-02,2,0.01736904761904762,0.0,TH,10.071000099182127,10.07699966430664,10.071000099182127,10.07699966430664,10.07699966430664,900,-0.003000259399415839,-0.000297644783940898
74,2019-01-03,70,0.05109920634920635,1.941969385423806,TH,10.06999969482422,10.06999969482422,10.050000190734863,10.050000190734863,10.050000190734863,160300,-0.006999969482420099,-0.0006946481805705229
75,2019-01-07,23,0.027785714285714285,-0.45623980740855796,TH,10.050000190734863,10.100000381469728,10.039999961853027,10.079999923706056,10.079999923706056,389400,0.030000686645507812,0.0029792142556794854
76,2019-01-10,1,0.016873015873015873,-0.3927449300199942,TH,10.079999923706056,10.079999923706056,10.079999923706056,10.079999923706056,10.079999923706056,4200,-0.020000457763671875,-0.0019802432681454984
77,2019-01-11,5,0.018857142857142857,0.11759172154280328,TH,10.050000190734863,10.100000381469728,10.050000190734863,10.100000381469728,10.100000381469728,118800,0.020000457763671875,0.0019841724122076076
78,2019-01-15,1,0.016873015873015873,-0.028558373315056063,TH,10.138999938964844,10.140000343322754,10.138999938964844,10.140000343322754,10.140000343322754,1400,0.03999996185302557,0.003960392113094624
79,2019-01-17,14,0.023321428571428573,0.3821730950141111,TH,10.130000114440918,10.13599967956543,10.130000114440918,10.130000114440918,10.130000114440918,3100,-0.004000663757324219,-0.00039454276349792927
80,2019-01-22,1,0.016873015873015873,-0.028558373315056063,TH,10.138999938964844,10.140000343322754,10.119999885559082,10.140000343322754,10.140000343322754,491400,0.004000663757324219,0.0003946984889304783
81,2019-01-23,9,0.02084126984126984,0.2351834430856068,TH,10.140000343322754,10.140000343322754,10.130000114440918,10.130000114440918,10.130000114440918,900,0.0,0.0
82,2019-01-25,25,0.028777777777777777,0.3808073115003807,TH,10.149999618530272,10.149999618530272,10.109999656677246,10.149999618530272,10.149999618530272,18900,0.009999275207517755,0.000986121781948679
83,2019-01-28,2,0.01736904761904762,0.029397930385701043,TH,10.149999618530272,10.15999984741211,10.140000343322754,10.15999984741211,10.15999984741211,47300,0.010000228881837714,0.0009852442618403234
84,2019-01-29,3,0.017865079365079365,0.02855837331505584,TH,10.145000457763672,10.15999984741211,10.140000343322754,10.15999984741211,10.15999984741211,470600,0.0,0.0
85,2019-01-30,9,0.02084126984126984,0.16659262549977782,TH,10.210000038146973,10.210000038146973,10.149999618530272,10.15999984741211,10.15999984741211,23000,0.05000019073486328,0.004921278689546282
86,2019-01-31,6,0.019353174603174605,-0.07140137090632126,TH,10.149999618530272,10.15999984741211,10.140000343322754,10.15999984741211,10.15999984741211,153000,-0.05000019073486328,-0.004897178310289019
87,2019-02-04,14,0.023321428571428573,-0.05998080614203449,TH,10.149999618530272,10.149999618530272,10.140000343322754,10.149999618530272,10.149999618530272,34100,-0.010000228881837714,-0.0009842745110262285
88,2019-02-05,116,0.07391666666666667,2.169474221541603,TH,10.149999618530272,10.149999618530272,10.140000343322754,10.140000343322754,10.140000343322754,9500,0.0,0.0
89,2019-02-07,4,0.018361111111111113,-0.7515971439308531,TH,10.199999809265137,10.199999809265137,10.159000396728516,10.18000030517578,10.18000030517578,38400,0.05000019073486506,0.004926127351136289
90,2019-02-08,2,0.01736904761904762,-0.05403068943159717,TH,10.199999809265137,10.199999809265137,10.15999984741211,10.15999984741211,10.15999984741211,36600,0.0,0.0
91,2019-02-12,26,0.029273809523809525,0.7349482596425212,TH,10.170000076293944,10.170000076293944,10.15999984741211,10.170000076293944,10.170000076293944,74800,-0.029999732971193183,-0.002941150346291499
92,2019-02-13,1,0.016873015873015873,-0.42361393520401247,TH,10.18000030517578,10.18000030517578,10.149999618530272,10.149999618530272,10.149999618530272,9200,0.010000228881835938,0.000983306667336814
93,2019-02-14,10,0.02133730158730159,0.2645813734713076,TH,10.170000076293944,10.1899995803833,10.170000076293944,10.1899995803833,10.1899995803833,898300,0.009999275207521308,0.000982247043984641
94,2019-02-15,1,0.016873015873015873,-0.2092244746140971,TH,10.199999809265137,10.199999809265137,10.170000076293944,10.1899995803833,10.1899995803833,1315100,0.010000228881835938,0.0009813767707200771
95,2019-02-19,1,0.016873015873015873,-0.3198976327575176,TH,10.199999809265137,10.199999809265137,10.178999900817873,10.1899995803833,10.1899995803833,460300,0.0,0.0
96,2019-02-21,2,0.01736904761904762,0.029397930385701043,TH,10.1899995803833,10.1899995803833,10.163000106811523,10.18000030517578,10.18000030517578,1037000,-0.010000228881835938,-0.0009804146145916404
97,2019-02-22,15,0.023817460317460317,0.3712588530957275,TH,10.1899995803833,10.1899995803833,10.130000114440918,10.149999618530272,10.149999618530272,367600,0.0,0.0
98,2019-02-28,1,0.016873015873015873,-0.2092244746140971,TH,10.109999656677246,10.140000343322754,10.100000381469728,10.130000114440918,10.130000114440918,1724500,-0.049999237060546875,-0.004906696675120559
99,2019-03-01,1,0.016873015873015873,0.0,TH,10.140000343322754,10.140000343322754,10.119999885559082,10.140000343322754,10.140000343322754,24800,0.0,0.0
100,2019-03-05,3,0.017865079365079365,0.05879586077140164,TH,10.119999885559082,10.289999961853027,9.36299991607666,10.25,10.25,82800,0.14999961853027344,0.014792861287134862
101,2019-03-08,4,0.018361111111111113,0.027765437583296304,TH,10.149999618530272,10.199999809265137,10.039999961853027,10.09000015258789,10.09000015258789,250500,-0.09000015258789062,-0.008746370546310778
102,2019-03-11,5,0.018857142857142857,0.027015344715798584,TH,10.100000381469728,10.100000381469728,9.960000038146973,10.010000228881836,10.010000228881836,10700,-0.09999942779540838,-0.009803865653465471
103,2019-03-13,12,0.02232936507936508,0.18413299663299676,TH,10.100000381469728,10.140000343322754,10.09000015258789,10.100000381469728,10.100000381469728,26200,0.03999996185302557,0.003960392113094624
104,2019-03-14,2,0.01736904761904762,-0.22214323795983648,TH,10.170000076293944,10.295000076293944,10.050000190734863,10.100000381469728,10.100000381469728,34300,0.15499973297118963,0.015285969203468364
105,2019-03-18,1,0.016873015873015873,-0.028558373315056063,TH,10.25,10.5,10.25,10.300000190734863,10.300000190734863,63800,0.20499992370605646,0.019912571363462694
106,2019-03-19,14,0.023321428571428573,0.3821730950141111,TH,10.149999618530272,10.154999732971191,10.09000015258789,10.09000015258789,10.09000015258789,11400,-0.3450002670288086,-0.03285716828845797
107,2019-03-25,1,0.016873015873015873,-0.2765016164709886,TH,9.75,9.899999618530272,9.729999542236328,9.850000381469728,9.850000381469728,16000,-0.25500011444091975,-0.025110794795295432
108,2019-03-26,6,0.019353174603174605,0.14698965192850433,TH,9.75,9.850000381469728,9.699999809265137,9.8100004196167,9.8100004196167,11000,-0.04999923706054332,-0.005050428180518041
109,2019-03-29,5,0.018857142857142857,-0.025630510559770392,TH,9.74899959564209,9.8100004196167,9.260000228881836,9.5,9.5,87800,-0.03999996185302912,-0.004060909675524416
110,2019-04-02,7,0.01984920634920635,-0.09087604507451841,TH,9.84000015258789,9.84000015258789,9.520000457763672,9.6899995803833,9.6899995803833,17000,0.029999732971191406,0.0030580766246657287
111,2019-04-08,2,0.01736904761904762,0.20678246484698115,TH,9.770000457763672,10.449999809265137,9.69499969482422,10.109999656677246,10.109999656677246,392400,0.6099996566772461,0.06199183406687436
112,2019-04-09,4,0.018361111111111113,0.0571167466301119,TH,10.09000015258789,10.09000015258789,9.739999771118164,9.989999771118164,9.989999771118164,22600,-0.3599996566772461,-0.03444972854047945
113,2019-04-10,1,0.016873015873015873,-0.08104603414739575,TH,10.010000228881836,10.050000190734863,9.899999618530272,9.979999542236328,9.979999542236328,50300,-0.039999961853027344,-0.003964317269387618
114,2019-04-11,8,0.020345238095238097,0.20578551269990597,TH,10.010000228881836,10.300000190734863,9.84000015258789,10.300000190734863,10.300000190734863,646900,0.25,0.024875621418442906
115,2019-04-15,2,0.01736904761904762,0.029397930385701043,TH,10.239999771118164,10.5600004196167,10.149999618530272,10.3100004196167,10.3100004196167,342900,0.26000022888183594,0.025242740200695613
116,2019-04-17,8,0.020345238095238097,0.1713502398903357,TH,10.420000076293944,10.5,10.300000190734863,10.3100004196167,10.3100004196167,116200,-0.06000041961669922,-0.005681857692471315
117,2019-04-22,-1,0.01588095238095238,-0.2194265652428321,TH,10.229999542236328,11.201000213623049,10.199999809265137,10.260000228881836,10.260000228881836,12500,0.7010002136230487,0.06676192510695711
118,2019-04-23,12,0.02232936507936508,0.40604697651174426,TH,10.260000228881836,10.5,10.260000228881836,10.420000076293944,10.420000076293944,121700,-0.7010002136230487,-0.06258371576231803
119,2019-04-24,7,0.01984920634920635,-0.11107161897991835,TH,10.420000076293944,10.44499969482422,10.225000381469728,10.3100004196167,10.3100004196167,19700,-0.055000305175779474,-0.005238124302455183
120,2019-04-26,1,0.016873015873015873,-0.14994002399040385,TH,10.479999542236328,10.479999542236328,10.149999618530272,10.199999809265137,10.199999809265137,25600,0.0349998474121076,0.0033508710803937802
121,2019-05-03,3,0.017865079365079365,0.0,TH,10.56999969482422,10.75,10.470000267028809,10.550000190734863,10.550000190734863,226600,0.2700004577636719,0.025763403583704436
122,2019-05-06,8,0.020345238095238097,0.13882718791648174,TH,10.4399995803833,10.84000015258789,10.359999656677246,10.640000343322754,10.640000343322754,118400,0.09000015258789062,0.008372107217478275
123,2019-05-07,4,0.018361111111111113,-0.09752291788570311,TH,10.470000267028809,10.899999618530272,10.449999809265137,10.449999809265137,10.449999809265137,101300,0.059999465942381036,0.005535006005332743
124,2019-05-08,2,0.01736904761904762,-0.05403068943159717,TH,10.600000381469728,10.800000190734863,10.529999732971191,10.56999969482422,10.56999969482422,626500,-0.09999942779540838,-0.009174259751845049
125,2019-05-13,23,0.027785714285714285,0.21731571627260093,TH,10.420000076293944,10.609999656677246,10.050000190734863,10.489999771118164,10.489999771118164,172700,-0.1900005340576172,-0.01759264173167474
126,2019-05-17,6,0.019353174603174605,-0.3034847186518137,TH,10.510000228881836,10.970000267028809,10.510000228881836,10.699999809265137,10.699999809265137,225100,0.3600006103515625,0.033930313100905884
127,2019-05-20,2,0.01736904761904762,0.0,TH,10.812999725341797,10.890000343322754,10.75,10.829999923706056,10.829999923706056,252900,-0.07999992370605469,-0.007292609093775604
128,2019-05-21,2,0.01736904761904762,0.0,TH,11.170000076293944,11.699999809265137,10.770000457763672,10.829999923706056,10.829999923706056,172600,0.8099994659423828,0.07438011390321364
129,2019-05-22,8,0.020345238095238097,0.1713502398903357,TH,10.6899995803833,10.9399995803833,10.600000381469728,10.789999961853027,10.789999961853027,79000,-0.7600002288818359,-0.0649572855787568
130,2019-05-24,1,0.016873015873015873,-0.17066510629998055,TH,10.989999771118164,10.989999771118164,10.289999961853027,10.59000015258789,10.59000015258789,501700,0.05000019073486328,0.004570401522182799
131,2019-05-29,3,0.017865079365079365,0.12493753123438278,TH,10.43000030517578,10.43000030517578,10.15999984741211,10.25,10.25,146100,-0.5599994659423846,-0.05095536647908483
132,2019-05-30,2,0.01736904761904762,-0.027765437583296193,TH,10.279999732971191,10.369999885559082,10.06999969482422,10.170000076293944,10.170000076293944,182200,-0.06000041961669744,-0.005752676688506209
133,2019-05-31,2,0.01736904761904762,0.0,TH,10.140000343322754,10.34000015258789,9.989999771118164,10.15999984741211,10.15999984741211,105700,-0.029999732971191406,-0.0028929347446732256
134,2019-06-03,1,0.016873015873015873,0.06246876561719139,TH,10.3100004196167,10.3100004196167,9.93000030517578,9.949999809265137,9.949999809265137,175700,-0.029999732971191406,-0.0029013280975322964
135,2019-06-04,1,0.016873015873015873,0.0,TH,10.039999961853027,10.170000076293944,9.93000030517578,10.0,10.0,205200,-0.14000034332275568,-0.013579082213845406
136,2019-06-05,4,0.018361111111111113,0.08819379115710269,TH,10.020000457763672,10.140000343322754,9.859999656677246,9.970000267028809,9.970000267028809,122100,-0.02999973297118963,-0.002949826228725194
137,2019-06-06,2,0.01736904761904762,-0.05403068943159717,TH,9.989999771118164,10.079999923706056,9.869999885559082,9.93000030517578,9.93000030517578,172200,-0.06000041961669744,-0.005917200945284806
138,2019-06-10,6,0.019353174603174605,0.1142334932602238,TH,10.010000228881836,10.25,10.010000228881836,10.09000015258789,10.09000015258789,619100,0.17000007629394354,0.01686508706157208
139,2019-06-11,9,0.02084126984126984,0.07689153167931084,TH,10.15999984741211,10.199999809265137,9.890000343322754,9.960000038146973,9.960000038146973,301100,-0.05000019073486328,-0.004878067388767171
140,2019-06-17,4,0.018361111111111113,-0.4636606004404775,TH,9.84000015258789,10.130000114440918,9.770000457763672,9.890000343322754,9.890000343322754,542200,-0.06999969482421875,-0.006862715307174305
141,2019-06-18,1,0.016873015873015873,-0.08104603414739575,TH,9.960000038146973,10.029999732971191,9.479999542236328,9.59000015258789,9.59000015258789,975000,-0.10000038146972656,-0.009871705857847912
142,2019-06-19,3,0.017865079365079365,0.05879586077140164,TH,9.68000030517578,9.75,9.229999542236328,9.3100004196167,9.3100004196167,1534700,-0.2799997329711914,-0.027916225366463432
143,2019-06-21,5,0.018857142857142857,0.05553087516659261,TH,9.739999771118164,9.984999656677246,9.43000030517578,9.5,9.5,1702900,0.2349996566772461,0.024102528889973884
144,2019-06-26,12,0.02232936507936508,0.18413299663299676,TH,9.130000114440918,9.68000030517578,8.920000076293945,9.0,9.0,443000,-0.3049993515014666,-0.03054575483109856
145,2019-06-27,2,0.01736904761904762,-0.22214323795983648,TH,8.960000038146973,9.100000381469728,8.949999809265137,9.0,9.0,559800,-0.5799999237060511,-0.0599173456013149
146,2019-06-28,16,0.024313492063492065,0.39981722641078354,TH,9.010000228881836,9.3100004196167,9.0,9.100000381469728,9.100000381469728,4188200,0.21000003814697088,0.02307692630151892
147,2019-07-03,2,0.01736904761904762,-0.2856210217071976,TH,9.539999961853027,9.5600004196167,9.449999809265137,9.479999542236328,9.479999542236328,84000,0.25,0.026852845191417618
148,2019-07-05,1,0.016873015873015873,0.0,TH,9.43000030517578,9.470000267028809,9.279999732971191,9.420000076293944,9.420000076293944,290400,-0.09000015258789062,-0.00941424148928005
149,2019-07-08,-4,0.014392857142857141,-0.14698965192850433,TH,9.390000343322754,9.59000015258789,9.350000381469728,9.43000030517578,9.43000030517578,211500,0.11999988555908203,0.01267158206709662
150,2019-07-09,-1,0.01588095238095238,0.10339123242349069,TH,9.40999984741211,9.40999984741211,9.149999618530272,9.25,9.25,199600,-0.18000030517578125,-0.018769583139913504
151,2019-07-11,3,0.017865079365079365,0.12493753123438278,TH,9.31999969482422,9.619999885559082,9.25,9.470000267028809,9.470000267028809,184500,0.21000003814697266,0.022316688794073336
152,2019-07-18,4,0.018361111111111113,0.027765437583296304,TH,8.9399995803833,9.0,8.78499984741211,8.989999771118164,8.989999771118164,128600,-0.619999885559082,-0.06444905331961448
